8034-RYTVV,FEMALE,0,No,No,55,One year,Credit card (automatic),Fiber optic,84.25,4589,No,Low/Medium,25+ months
8016-NCFVO,MALE,1,No,No,55,Month-to-month,Electronic check,Fiber optic,116.50,6382,No,Low/Medium,25+ months
7879-CGSFV,MALE,0,No,No,55,One year,Mailed check,Fiber optic,100.90,5552,No,Low/Medium,25+ months
7740-BTPUX,MALE,1,yes,No,55,Two year,Electronic check,Fiber optic,113.60,6292,No,Low/Medium,25+ months
7753-USQYQ,MALE,0,No,No,55,One year,Electronic check,DSL,64.20,3627,No,Low/Medium,25+ months
7449-HVPIV,MALE,0,yes,Yes,55,Month-to-month,Credit card (automatic),Fiber optic,90.40,5099,No,Low/Medium,25+ months
7269-JISCY,FEMALE,0,No,No,55,One year,Bank transfer (automatic),DSL,45.05,2462,No,Low/Medium,25+ months
7271-AJDTL,FEMALE,0,yes,No,55,Month-to-month,Credit card (automatic),Fiber optic,94.45,5073,No,Low/Medium,25+ months
6504-VBLFL,MALE,0,yes,No,55,Two year,Electronic check,DSL,58.60,3068,No,Low/Medium,25+ months
6968-GMKPR,FEMALE,0,No,No,55,Month-to-month,Electronic check,Fiber optic,81.55,4509,No,Low/Medium,25+ months
6974-DAFLI,FEMALE,0,yes,No,55,One year,Electronic check,No,19.70,1140,No,Low/Medium,25+ months
7009-PCARS,MALE,0,No,Yes,55,One year,Bank transfer (automatic),No,19.10,1001,No,Low/Medium,25+ months
7148-XZPHA,MALE,0,yes,Yes,55,Month-to-month,Electronic check,Fiber optic,79.40,4238,No,Low/Medium,25+ months
0757-WCUUZ,MALE,0,yes,Yes,54,Two year,Credit card (automatic),DSL,63.35,3409,No,Low/Medium,25+ months
0442-ZXKVS,FEMALE,1,yes,No,54,One year,Bank transfer (automatic),Fiber optic,115.60,6431,No,Low/Medium,25+ months
0536-ESJEP,MALE,0,yes,No,54,Two year,Bank transfer (automatic),DSL,74.55,4191,No,Low/Medium,25+ months
0040-HALCW,MALE,0,yes,Yes,54,Two year,Credit card (automatic),No,20.40,1090,No,Low/Medium,25+ months
0017-DINOC,MALE,0,No,No,54,Two year,Credit card (automatic),DSL,45.20,2460,No,Low/Medium,25+ months
0206-TBWLC,FEMALE,0,yes,No,54,One year,Mailed check,Fiber optic,114.65,6049,No,Low/Medium,25+ months
0406-BPDVR,FEMALE,1,yes,No,54,One year,Credit card (automatic),Fiber optic,101.50,5373,Yes,Low/Medium,25+ months
0292-WEGCH,FEMALE,0,yes,Yes,54,Month-to-month,Electronic check,DSL,86.20,4524,No,Low/Medium,25+ months
1114-CENIM,MALE,0,No,Yes,54,Month-to-month,Credit card (automatic),DSL,55.00,3092,Yes,Low/Medium,25+ months
0877-SDMBN,FEMALE,0,No,No,54,One year,Bank transfer (automatic),Fiber optic,103.95,5639,Yes,Low/Medium,25+ months
0895-DQHEW,MALE,0,yes,No,54,Month-to-month,Electronic check,Fiber optic,104.30,5278,Yes,Low/Medium,25+ months
0931-MHTEM,FEMALE,0,No,No,54,One year,Credit card (automatic),Fiber optic,100.05,5299,No,Low/Medium,25+ months
0956-ACVZC,FEMALE,0,No,No,54,One year,Credit card (automatic),Fiber optic,94.10,5060,No,Low/Medium,25+ months
1333-PBMXB,FEMALE,0,yes,Yes,54,One year,Bank transfer (automatic),No,24.75,1342,No,Low/Medium,25+ months
1409-PHXTF,MALE,1,yes,No,54,Two year,Electronic check,Fiber optic,110.45,6077,No,Low/Medium,25+ months
1360-JYXKQ,FEMALE,1,yes,No,54,One year,Electronic check,Fiber optic,99.10,5437,No,Low/Medium,25+ months
2453-SAFNS,FEMALE,1,No,No,54,One year,Mailed check,DSL,72.10,3886,No,Low/Medium,25+ months
2160-GPFXD,MALE,0,yes,Yes,54,Two year,Credit card (automatic),DSL,65.65,3566,No,Low/Medium,25+ months
2228-BZDEE,FEMALE,0,No,No,54,Two year,Mailed check,No,20.10,1079,No,Low/Medium,25+ months
1732-FEKLD,FEMALE,0,No,No,54,One year,Bank transfer (automatic),Fiber optic,94.75,5121,No,Low/Medium,25+ months
1725-IQNIY,MALE,0,yes,No,54,Two year,Bank transfer (automatic),Fiber optic,109.75,6110,Yes,Low/Medium,25+ months
2651-ZCBXV,MALE,0,No,No,54,Two year,Credit card (automatic),Fiber optic,108.00,5760,No,Low/Medium,25+ months
2586-CWXVV,MALE,0,yes,No,54,Month-to-month,Electronic check,DSL,30.40,1621,No,Low/Medium,25+ months
3120-FAZKD,MALE,0,yes,Yes,54,Two year,Bank transfer (automatic),No,24.05,1230,No,Low/Medium,25+ months
3662-FXJFO,FEMALE,0,No,No,54,Two year,Mailed check,No,20.50,1035,No,Low/Medium,25+ months
3870-MQAMG,FEMALE,0,yes,No,54,One year,Electronic check,Fiber optic,110.35,5893,Yes,Low/Medium,25+ months
3719-TDVQB,FEMALE,1,yes,No,54,Two year,Mailed check,No,18.95,1031,No,Low/Medium,25+ months
4636-OLWOE,MALE,0,No,Yes,54,One year,Electronic check,DSL,61.00,3283,No,Low/Medium,25+ months
4676-WLUHT,MALE,0,No,No,54,Two year,Bank transfer (automatic),DSL,46.20,2431,No,Low/Medium,25+ months
4525-VZCZG,MALE,0,No,Yes,54,One year,Electronic check,Fiber optic,105.85,5826,No,Low/Medium,25+ months
4176-FXYBO,MALE,0,yes,No,54,Month-to-month,Electronic check,Fiber optic,109.55,6118,No,Low/Medium,25+ months
4194-FJARJ,FEMALE,0,yes,Yes,54,Two year,Bank transfer (automatic),DSL,60.00,3273,No,Low/Medium,25+ months
4402-FTBXC,MALE,0,No,No,54,Month-to-month,Mailed check,Fiber optic,89.80,4667,No,Low/Medium,25+ months
5126-RCXYW,MALE,0,yes,Yes,54,Two year,Credit card (automatic),DSL,46.00,2424,No,Low/Medium,25+ months
5136-GFPMB,MALE,0,No,No,54,Month-to-month,Credit card (automatic),Fiber optic,89.40,4869,No,Low/Medium,25+ months
5188-HGMLP,MALE,1,yes,No,54,Month-to-month,Bank transfer (automatic),Fiber optic,74.00,3919,No,Low/Medium,25+ months
4906-ZHGPK,MALE,0,yes,Yes,54,One year,Electronic check,DSL,70.70,3770,No,Low/Medium,25+ months
5020-ZSTTY,FEMALE,1,No,No,54,One year,Bank transfer (automatic),DSL,82.45,4350,Yes,Low/Medium,25+ months
5515-AKOAJ,FEMALE,0,No,No,54,Month-to-month,Electronic check,Fiber optic,100.10,5440,Yes,Low/Medium,25+ months
5243-SAOTC,MALE,0,No,No,54,Month-to-month,Bank transfer (automatic),Fiber optic,79.85,4308,No,Low/Medium,25+ months
5331-RGMTT,MALE,1,yes,No,54,Month-to-month,Credit card (automatic),Fiber optic,99.05,5295,No,Low/Medium,25+ months
6035-RIIOM,FEMALE,0,No,No,54,Two year,Bank transfer (automatic),Fiber optic,97.20,5129,No,Low/Medium,25+ months
6250-CGGUN,MALE,0,No,No,54,One year,Electronic check,Fiber optic,84.40,4484,No,Low/Medium,25+ months
6288-CHQJB,FEMALE,0,yes,Yes,54,Two year,Bank transfer (automatic),DSL,69.95,3871,No,Low/Medium,25+ months
6353-BRMMA,FEMALE,0,yes,Yes,54,Month-to-month,Bank transfer (automatic),Fiber optic,104.10,5645,No,Low/Medium,25+ months
6008-NAIXK,MALE,1,No,No,54,One year,Electronic check,DSL,55.45,2966,No,Low/Medium,25+ months
7055-VKGDA,MALE,0,No,No,54,One year,Credit card (automatic),Fiber optic,105.40,5643,Yes,Low/Medium,25+ months
6987-XQSJT,FEMALE,1,No,No,54,Month-to-month,Electronic check,Fiber optic,79.50,4370,Yes,Low/Medium,25+ months
7029-IJEJK,FEMALE,0,No,No,54,One year,Bank transfer (automatic),DSL,44.10,2369,No,Low/Medium,25+ months
7054-DMVAS,MALE,0,No,No,54,Two year,Bank transfer (automatic),DSL,65.30,3512,No,Low/Medium,25+ months
6950-TWMYB,MALE,0,yes,Yes,54,Two year,Bank transfer (automatic),Fiber optic,79.95,4362,No,Low/Medium,25+ months
6838-YAUVY,FEMALE,0,No,No,54,Two year,Bank transfer (automatic),Fiber optic,95.10,5064,No,Low/Medium,25+ months
7427-AUFPY,MALE,0,No,No,54,Two year,Credit card (automatic),No,19.65,1008,No,Low/Medium,25+ months
7401-JIXNM,FEMALE,0,yes,Yes,54,Two year,Credit card (automatic),DSL,91.30,4965,No,Low/Medium,25+ months
7647-GYYKX,FEMALE,0,yes,Yes,54,Two year,Bank transfer (automatic),No,20.35,1092,No,Low/Medium,25+ months
7609-YBPXG,MALE,0,No,No,54,Two year,Bank transfer (automatic),DSL,87.10,4735,No,Low/Medium,25+ months
7722-CVFXN,MALE,0,yes,Yes,54,One year,Electronic check,Fiber optic,105.20,5637,No,Low/Medium,25+ months
7994-XIRTR,MALE,1,No,No,54,One year,Bank transfer (automatic),DSL,65.25,3529,No,Low/Medium,25+ months
8058-DMYRU,MALE,1,No,No,54,Month-to-month,Electronic check,Fiber optic,90.05,4931,No,Low/Medium,25+ months
8144-DGHXP,FEMALE,0,No,No,54,Two year,Electronic check,DSL,80.60,4299,No,Low/Medium,25+ months
8097-VBQTZ,MALE,0,No,No,54,Month-to-month,Mailed check,DSL,69.90,3883,No,Low/Medium,25+ months
8849-GYOKR,FEMALE,0,yes,No,54,One year,Bank transfer (automatic),Fiber optic,106.55,5763,Yes,Low/Medium,25+ months
8904-OPDCK,MALE,1,yes,No,54,Month-to-month,Bank transfer (automatic),DSL,24.95,1364,No,Low/Medium,25+ months
8510-TMWYB,FEMALE,0,yes,Yes,54,Two year,Bank transfer (automatic),DSL,59.80,3246,No,Low/Medium,25+ months
8540-ZQGEA,FEMALE,0,yes,No,54,Two year,Credit card (automatic),No,20.05,1102,No,Low/Medium,25+ months
9079-YEXQJ,FEMALE,0,No,No,54,Month-to-month,Electronic check,Fiber optic,111.10,6014,Yes,Low/Medium,25+ months
9507-HSMMZ,MALE,0,No,No,54,Two year,Mailed check,No,20.00,1149,No,Low/Medium,25+ months
9378-FXTIZ,FEMALE,0,yes,No,54,One year,Credit card (automatic),DSL,70.15,3715,Yes,Low/Medium,25+ months
3088-FVYWK,MALE,0,yes,Yes,53,Two year,Credit card (automatic),No,25.55,1336,No,Low/Medium,25+ months
3162-ZJZFU,MALE,0,yes,Yes,53,Month-to-month,Electronic check,Fiber optic,92.55,4779,No,Low/Medium,25+ months
3160-TYXLT,MALE,0,No,No,53,Month-to-month,Bank transfer (automatic),DSL,46.30,2546,No,Low/Medium,25+ months
3251-YMVWZ,MALE,0,No,No,53,One year,Bank transfer (automatic),No,24.05,1301,No,Low/Medium,25+ months
3055-OYMSE,FEMALE,1,No,No,53,Month-to-month,Credit card (automatic),Fiber optic,73.80,4003,No,Low/Medium,25+ months
2927-CVULT,FEMALE,0,yes,Yes,53,Two year,Bank transfer (automatic),Fiber optic,104.05,5566,No,Low/Medium,25+ months
2634-HCZGT,MALE,1,yes,No,53,One year,Electronic check,DSL,60.05,3229,Yes,Low/Medium,25+ months
2675-IJRGJ,MALE,0,No,No,53,Two year,Bank transfer (automatic),No,19.65,978,No,Low/Medium,25+ months
2794-XIMMO,MALE,0,yes,No,53,One year,Electronic check,DSL,60.45,3184,Yes,Low/Medium,25+ months
2858-EIMXH,FEMALE,1,yes,No,53,One year,Credit card (automatic),Fiber optic,95.85,5016,No,Low/Medium,25+ months
1722-LDZJS,MALE,0,yes,Yes,53,One year,Credit card (automatic),No,20.20,1068,No,Low/Medium,25+ months
1323-OOEPC,FEMALE,0,yes,No,53,Month-to-month,Credit card (automatic),Fiber optic,98.40,5149,Yes,Low/Medium,25+ months
1492-QGCLU,MALE,0,yes,Yes,53,Month-to-month,Electronic check,DSL,85.70,4616,No,Low/Medium,25+ months
1657-DYMBM,MALE,0,yes,No,53,Two year,Credit card (automatic),No,19.90,1110,No,Low/Medium,25+ months
0887-WBJVH,FEMALE,0,yes,No,53,One year,Electronic check,Fiber optic,93.45,4872,No,Low/Medium,25+ months
0843-WTBXE,MALE,0,No,No,53,Month-to-month,Bank transfer (automatic),Fiber optic,85.45,4517,Yes,Low/Medium,25+ months
1074-AMIOH,FEMALE,0,yes,Yes,53,Month-to-month,Bank transfer (automatic),Fiber optic,108.25,5935,No,Low/Medium,25+ months
1172-VIYBP,MALE,0,yes,Yes,53,Two year,Bank transfer (automatic),DSL,69.70,3686,No,Low/Medium,25+ months
1177-XZBJL,MALE,0,yes,Yes,53,One year,Bank transfer (automatic),DSL,64.15,3491,No,Low/Medium,25+ months
0320-DWVTU,FEMALE,0,No,No,53,Two year,Mailed check,Fiber optic,99.50,5424,No,Low/Medium,25+ months
0621-CXBKL,FEMALE,0,No,No,53,Two year,Mailed check,No,18.70,1005,No,Low/Medium,25+ months
0607-DAAHE,MALE,0,No,Yes,53,Two year,Bank transfer (automatic),No,19.75,1052,Yes,Low/Medium,25+ months
0440-UEDAI,FEMALE,0,No,No,53,One year,Credit card (automatic),Fiber optic,94.45,5042,No,Low/Medium,25+ months
0678-RLHVP,FEMALE,0,No,No,53,Two year,Electronic check,Fiber optic,105.55,5682,No,Low/Medium,25+ months
0691-JVSYA,FEMALE,0,yes,No,53,One year,Bank transfer (automatic),Fiber optic,94.85,5000,Yes,Low/Medium,25+ months
0661-KBKPA,MALE,0,yes,Yes,53,One year,Mailed check,DSL,78.75,3942,No,Low/Medium,25+ months
5944-UGLLK,MALE,0,No,No,53,One year,Credit card (automatic),DSL,54.90,3045,No,Low/Medium,25+ months
5707-ZMDJP,MALE,0,yes,Yes,53,Two year,Mailed check,DSL,69.70,3729,No,Low/Medium,25+ months
5642-MHDQT,FEMALE,0,yes,Yes,53,One year,Bank transfer (automatic),No,19.85,1039,No,Low/Medium,25+ months
6349-JDHQP,FEMALE,0,No,No,53,Two year,Credit card (automatic),No,19.85,1049,No,Low/Medium,25+ months
6313-GIDIT,MALE,1,No,No,53,Month-to-month,Electronic check,DSL,54.45,2854,Yes,Low/Medium,25+ months
5294-IMHHT,MALE,0,yes,No,53,One year,Bank transfer (automatic),Fiber optic,97.75,5043,No,Low/Medium,25+ months
5307-UVGNB,FEMALE,0,yes,Yes,53,Month-to-month,Bank transfer (automatic),DSL,48.70,2495,No,Low/Medium,25+ months
5447-WZAFP,FEMALE,0,No,No,53,One year,Mailed check,Fiber optic,100.30,5200,No,Low/Medium,25+ months
5195-KPUNQ,FEMALE,1,No,No,53,One year,Mailed check,Fiber optic,96.75,5206,No,Low/Medium,25+ months
5206-XZZQI,MALE,0,No,No,53,Month-to-month,Mailed check,Fiber optic,80.60,4348,No,Low/Medium,25+ months
4350-ZTLPI,FEMALE,0,yes,No,53,One year,Bank transfer (automatic),Fiber optic,108.95,5718,No,Low/Medium,25+ months
4307-KTUMW,MALE,0,yes,No,53,Month-to-month,Electronic check,Fiber optic,93.90,5029,Yes,Low/Medium,25+ months
4598-ZADCK,FEMALE,0,No,No,53,One year,Electronic check,DSL,53.60,2879,No,Low/Medium,25+ months
4648-YPBTM,MALE,0,No,No,53,Two year,Bank transfer (automatic),DSL,73.90,3958,No,Low/Medium,25+ months
4632-XJMEX,MALE,0,No,Yes,53,One year,Credit card (automatic),DSL,62.85,3419,No,Low/Medium,25+ months
3785-KTYSH,MALE,0,No,No,53,Two year,Mailed check,No,24.60,1279,No,Low/Medium,25+ months
3927-NLNRY,MALE,0,yes,No,53,One year,Bank transfer (automatic),Fiber optic,94.25,4867,Yes,Low/Medium,25+ months
3567-PQTSO,MALE,0,yes,Yes,53,One year,Electronic check,Fiber optic,105.25,5576,No,Low/Medium,25+ months
9391-LMANN,MALE,0,No,Yes,53,One year,Electronic check,Fiber optic,95.95,5036,No,Low/Medium,25+ months
9451-WLYRI,FEMALE,0,yes,No,53,One year,Credit card (automatic),No,19.05,990,No,Low/Medium,25+ months
9504-YAZWB,FEMALE,0,No,No,53,Two year,Mailed check,No,20.25,1048,No,Low/Medium,25+ months
9677-AVKED,FEMALE,0,No,Yes,53,One year,Electronic check,DSL,84.60,4449,No,Low/Medium,25+ months
9651-GTSAQ,FEMALE,0,yes,No,53,One year,Bank transfer (automatic),Fiber optic,106.10,5769,Yes,Low/Medium,25+ months
9640-ZSLDC,FEMALE,0,yes,Yes,53,One year,Credit card (automatic),DSL,60.60,3297,No,Low/Medium,25+ months
9173-IVZVP,FEMALE,0,yes,Yes,53,Two year,Mailed check,No,20.90,1146,No,Low/Medium,25+ months
8189-HBVRW,FEMALE,0,No,No,53,Month-to-month,Electronic check,Fiber optic,90.80,4921,No,Low/Medium,25+ months
8008-ESFLK,FEMALE,0,yes,No,53,One year,Electronic check,Fiber optic,110.50,5835,No,Low/Medium,25+ months
7872-BAAZR,FEMALE,0,yes,Yes,53,One year,Bank transfer (automatic),No,19.55,1007,No,Low/Medium,25+ months
7691-KGKGP,MALE,0,yes,Yes,53,Month-to-month,Credit card (automatic),DSL,65.00,3363,No,Low/Medium,25+ months
7619-PLRLP,FEMALE,0,yes,No,53,One year,Bank transfer (automatic),DSL,74.10,3833,No,Low/Medium,25+ months
7409-JURKQ,FEMALE,0,yes,No,53,One year,Bank transfer (automatic),Fiber optic,111.80,5809,No,Low/Medium,25+ months
7402-PWYJJ,FEMALE,0,yes,No,53,One year,Electronic check,Fiber optic,91.15,4862,No,Low/Medium,25+ months
7470-DYNOE,MALE,0,No,No,53,One year,Electronic check,DSL,61.10,3357,No,Low/Medium,25+ months
6777-TGHTM,FEMALE,0,No,No,53,One year,Credit card (automatic),Fiber optic,106.95,5785,Yes,Low/Medium,25+ months
6532-YLWSI,FEMALE,0,yes,No,53,One year,Bank transfer (automatic),No,20.80,1021,Yes,Low/Medium,25+ months
6518-PPLMZ,MALE,0,yes,Yes,53,Two year,Mailed check,No,19.40,1110,No,Low/Medium,25+ months
6646-VRFOL,MALE,1,yes,No,53,Month-to-month,Electronic check,Fiber optic,103.85,5485,Yes,Low/Medium,25+ months
6925-BAYGL,FEMALE,1,yes,No,53,Two year,Credit card (automatic),No,25.10,1275,No,Low/Medium,25+ months
7056-IMHCC,MALE,1,yes,No,53,Month-to-month,Electronic check,Fiber optic,101.90,5549,Yes,Low/Medium,25+ months
7247-XOZPB,MALE,0,yes,No,53,One year,Bank transfer (automatic),DSL,77.40,4155,No,Low/Medium,25+ months
9770-KXGQU,FEMALE,0,No,No,53,One year,Mailed check,Fiber optic,98.60,5311,No,Low/Medium,25+ months
9822-BIIGN,MALE,0,yes,Yes,53,Month-to-month,Electronic check,DSL,71.85,3827,No,Low/Medium,25+ months
9814-AOUDH,MALE,0,No,No,53,Two year,Credit card (automatic),No,19.50,1050,No,Low/Medium,25+ months
9972-VAFJJ,FEMALE,1,yes,No,53,One year,Electronic check,Fiber optic,94.00,4871,No,Low/Medium,25+ months
0689-DSXGL,FEMALE,0,yes,Yes,52,Month-to-month,Bank transfer (automatic),Fiber optic,85.80,4433,No,Low/Medium,25+ months
0750-EBAIU,MALE,0,No,No,52,One year,Electronic check,Fiber optic,91.25,4738,No,Low/Medium,25+ months
0731-EBJQB,FEMALE,0,yes,Yes,52,One year,Electronic check,No,20.40,1090,No,Low/Medium,25+ months
0732-OCQOC,FEMALE,0,yes,Yes,52,Two year,Bank transfer (automatic),No,25.05,1270,No,Low/Medium,25+ months
0810-DHDBD,FEMALE,0,No,No,52,One year,Credit card (automatic),DSL,74.00,3877,No,Low/Medium,25+ months
0823-HSCDJ,MALE,1,No,No,52,Month-to-month,Electronic check,DSL,49.15,2550,Yes,Low/Medium,25+ months
0463-TXOAK,MALE,0,No,Yes,52,Two year,Credit card (automatic),No,25.60,1334,No,Low/Medium,25+ months
0523-VNGTF,FEMALE,1,No,No,52,Month-to-month,Electronic check,DSL,50.50,2566,No,Low/Medium,25+ months
0298-XACET,MALE,0,yes,Yes,52,Two year,Mailed check,DSL,50.20,2554,No,Low/Medium,25+ months
0254-KCJGT,MALE,0,yes,No,52,One year,Credit card (automatic),DSL,81.40,4354,No,Low/Medium,25+ months
0222-CNVPT,MALE,1,No,No,52,Month-to-month,Credit card (automatic),DSL,48.80,2555,No,Low/Medium,25+ months
1207-BLKSA,FEMALE,0,yes,Yes,52,Two year,Mailed check,No,23.05,1255,No,Low/Medium,25+ months
0946-FKYTX,MALE,0,No,No,52,One year,Mailed check,DSL,30.10,1623,No,Low/Medium,25+ months
1485-YDHMM,MALE,0,yes,Yes,52,Month-to-month,Bank transfer (automatic),Fiber optic,93.25,4631,No,Low/Medium,25+ months
1455-HFBXA,MALE,0,yes,No,52,Two year,Credit card (automatic),Fiber optic,91.60,4627,No,Low/Medium,25+ months
1527-SXDPN,MALE,0,yes,Yes,52,Two year,Bank transfer (automatic),Fiber optic,96.25,4990,Yes,Low/Medium,25+ months
1320-REHCS,MALE,1,No,No,52,Month-to-month,Electronic check,Fiber optic,110.75,5832,No,Low/Medium,25+ months
1309-XGFSN,MALE,1,yes,Yes,52,One year,Electronic check,DSL,80.85,4079,No,Low/Medium,25+ months
1241-FPMOF,MALE,0,No,No,52,Two year,Mailed check,No,19.65,1025,No,Low/Medium,25+ months
1248-DYXUB,MALE,0,yes,Yes,52,Two year,Mailed check,No,24.80,1229,No,Low/Medium,25+ months
1428-IEDPR,MALE,0,No,No,52,Two year,Electronic check,Fiber optic,109.30,5731,No,Low/Medium,25+ months
1702-CCFNJ,MALE,0,yes,No,52,Month-to-month,Bank transfer (automatic),DSL,61.35,3169,No,Low/Medium,25+ months
1834-ABKHQ,FEMALE,0,yes,Yes,52,One year,Bank transfer (automatic),DSL,50.95,2610,No,Low/Medium,25+ months
1960-UOTYM,MALE,0,yes,Yes,52,Two year,Electronic check,DSL,79.20,4016,No,Low/Medium,25+ months
2279-AXJJK,MALE,0,yes,No,52,Month-to-month,Credit card (automatic),Fiber optic,95.65,5088,No,Low/Medium,25+ months
2252-NKNSI,MALE,0,No,Yes,52,Two year,Mailed check,DSL,85.15,4461,No,Low/Medium,25+ months
2207-RYYRL,MALE,0,yes,Yes,52,Two year,Mailed check,No,24.55,1331,No,Low/Medium,25+ months
2834-SPCJV,MALE,0,yes,No,52,Month-to-month,Electronic check,Fiber optic,84.10,4348,Yes,Low/Medium,25+ months
2806-MLNTI,MALE,1,yes,No,52,One year,Bank transfer (automatic),Fiber optic,105.10,5376,No,Low/Medium,25+ months
2546-KZAAT,MALE,0,yes,No,52,One year,Mailed check,DSL,75.40,3865,No,Low/Medium,25+ months
3253-HKOKL,FEMALE,0,yes,Yes,52,One year,Electronic check,Fiber optic,100.30,5244,No,Low/Medium,25+ months
3212-KXOCR,MALE,0,No,No,52,Two year,Bank transfer (automatic),No,21.00,1107,No,Low/Medium,25+ months
3657-COGMW,FEMALE,1,No,No,52,Month-to-month,Credit card (automatic),Fiber optic,108.10,5839,No,Low/Medium,25+ months
3620-EHIMZ,FEMALE,0,yes,Yes,52,Two year,Mailed check,No,19.35,1031,No,Low/Medium,25+ months
3374-TTZTK,MALE,0,yes,No,52,Two year,Electronic check,Fiber optic,106.30,5487,No,Low/Medium,25+ months
4062-HBMOS,MALE,0,No,No,52,Month-to-month,Electronic check,Fiber optic,103.05,5364,No,Low/Medium,25+ months
4070-OKWVH,FEMALE,0,yes,No,52,Month-to-month,Bank transfer (automatic),Fiber optic,94.60,5025,No,Low/Medium,25+ months
3692-JHONH,FEMALE,1,yes,No,52,One year,Electronic check,Fiber optic,106.50,5621,No,Low/Medium,25+ months
4568-KNYWR,MALE,0,No,No,52,Two year,Credit card (automatic),DSL,63.25,3342,No,Low/Medium,25+ months
4578-PHJYZ,MALE,0,yes,Yes,52,One year,Electronic check,DSL,68.75,3482,No,Low/Medium,25+ months
4549-ZDQYY,FEMALE,0,No,No,52,One year,Credit card (automatic),DSL,57.95,3042,No,Low/Medium,25+ months
4472-VESGY,FEMALE,0,yes,Yes,52,Month-to-month,Bank transfer (automatic),Fiber optic,98.15,4993,No,Low/Medium,25+ months
4484-GLZOU,FEMALE,0,yes,No,52,Month-to-month,Electronic check,Fiber optic,105.05,5624,Yes,Low/Medium,25+ months
4254-QPEDE,FEMALE,0,yes,No,52,Two year,Credit card (automatic),DSL,66.25,3330,No,Low/Medium,25+ months
4143-HHPMK,MALE,0,No,No,52,Month-to-month,Electronic check,Fiber optic,85.35,4338,Yes,Low/Medium,25+ months
4132-POCZS,MALE,0,yes,No,52,Month-to-month,Electronic check,DSL,39.90,2020,No,Low/Medium,25+ months
4983-CLMLV,FEMALE,0,yes,No,52,Month-to-month,Credit card (automatic),Fiber optic,102.70,5138,No,Low/Medium,25+ months
5473-KHBPS,FEMALE,0,yes,Yes,52,One year,Credit card (automatic),Fiber optic,95.70,4976,No,Low/Medium,25+ months
5245-VDBUR,FEMALE,0,yes,No,52,One year,Mailed check,DSL,35.45,1958,No,Low/Medium,25+ months
5266-PFRQK,MALE,0,yes,Yes,52,One year,Credit card (automatic),No,20.85,1071,No,Low/Medium,25+ months
5343-SGUBI,FEMALE,0,No,No,52,One year,Mailed check,Fiber optic,80.20,4297,No,Low/Medium,25+ months
5385-SUIRI,MALE,1,yes,No,52,Month-to-month,Electronic check,Fiber optic,104.20,5568,Yes,Low/Medium,25+ months
6075-QMNRR,FEMALE,0,No,No,52,Month-to-month,Bank transfer (automatic),DSL,49.75,2535,No,Low/Medium,25+ months
6203-HBZPA,MALE,0,No,No,52,Two year,Credit card (automatic),DSL,63.90,3334,No,Low/Medium,25+ months
5762-TJXGK,FEMALE,0,No,No,52,Two year,Bank transfer (automatic),DSL,58.75,3038,No,Low/Medium,25+ months
5792-JALQC,FEMALE,1,No,No,52,Two year,Bank transfer (automatic),DSL,59.85,3103,No,Low/Medium,25+ months
5732-IKGQH,MALE,1,yes,No,52,One year,Bank transfer (automatic),Fiber optic,104.45,5481,No,Low/Medium,25+ months
5811-IWXYM,FEMALE,0,yes,Yes,52,One year,Bank transfer (automatic),Fiber optic,101.25,5301,No,Low/Medium,25+ months
7109-CQYUZ,MALE,0,No,No,52,Two year,Mailed check,DSL,89.25,4652,No,Low/Medium,25+ months
6900-RBKER,MALE,0,No,No,52,Two year,Credit card (automatic),Fiber optic,89.45,4577,No,Low/Medium,25+ months
6769-DCQLI,MALE,0,No,No,52,One year,Bank transfer (automatic),Fiber optic,105.00,5426,Yes,Low/Medium,25+ months
7639-LIAYI,MALE,0,No,No,52,Two year,Credit card (automatic),DSL,79.75,4217,No,Low/Medium,25+ months
7693-QPEFS,MALE,1,No,No,52,Month-to-month,Bank transfer (automatic),Fiber optic,72.95,3829,No,Low/Medium,25+ months
7803-XOCCZ,FEMALE,0,yes,Yes,52,Month-to-month,Bank transfer (automatic),Fiber optic,84.05,4326,No,Low/Medium,25+ months
7963-SHNDT,FEMALE,0,No,No,52,Two year,Mailed check,DSL,39.10,1982,No,Low/Medium,25+ months
8191-XWSZG,FEMALE,0,No,No,52,One year,Mailed check,No,20.65,1022,No,Low/Medium,25+ months
8532-UEFWH,MALE,0,yes,Yes,52,Two year,Mailed check,No,25.75,1345,No,Low/Medium,25+ months
8668-KNZTI,MALE,0,No,No,52,One year,Electronic check,DSL,53.75,2790,No,Low/Medium,25+ months
8705-DWKTI,MALE,0,No,No,52,Month-to-month,Credit card (automatic),Fiber optic,83.80,4331,No,Low/Medium,25+ months
8878-RYUKI,FEMALE,0,No,No,52,Month-to-month,Electronic check,DSL,59.45,3043,No,Low/Medium,25+ months
8777-PVYGU,FEMALE,0,yes,No,52,One year,Mailed check,DSL,64.30,3410,No,Low/Medium,25+ months
9170-ARBTB,FEMALE,0,yes,Yes,52,One year,Credit card (automatic),No,19.60,1012,No,Low/Medium,25+ months
9257-AZMTZ,FEMALE,0,yes,Yes,52,Two year,Bank transfer (automatic),No,20.10,1078,No,Low/Medium,25+ months
9249-FXSCK,FEMALE,0,No,No,52,One year,Credit card (automatic),Fiber optic,111.25,5916,Yes,Low/Medium,25+ months
